1492892066,663215,11
1492892066,665305,12
1492892066,667273,13
1492892066,669247,14
1492892066,671445,15
1492892066,673648,16
1492892066,675603,17
1492892066,677647,18
1492892066,724398,20
1492892066,726438,21
1492892066,728532,22
1492892066,730573,23
1492892066,732498,24
1492892066,734514,25
1492892066,831796,26
1492892066,879348,50
1492892066,886010,51
1492892066,888090,52
1492892066,890037,53
1492892066,941696,54
1492892066,995389,56
1492892066,997622,57
1492892066,999775,58
1492892067,49813,59
1492892067,53309,60
1492892067,56233,61
1492892067,104802,62
1492892067,108824,63
1492892067,159307,65
1492892067,161594,66
1492892067,163748,67
1492892067,214758,68
1492892067,217742,69
1492892067,268033,70
1492892067,270595,71
1492892067,273659,72
1492892067,337579,74
1492892067,339626,75
1492892067,377552,76
1492892067,379862,77
1492892067,381879,78
1492892067,433289,79
1492892067,436760,80
1492892067,439600,81
1492892067,539767,83
1492892067,541872,84
1492892067,543896,85
1492892067,546163,86
1492892067,596952,87
1492892067,600226,88
1492892067,602929,89
1492892067,651389,90
1492892067,705156,92
1492892067,707433,93
1492892067,709379,94
1492892067,760060,95
1492892067,763722,96
1492892067,766660,97
1492892067,814667,98
1492892067,817660,99
1492892067,869756,101
1492892067,871936,102
1492892067,874165,103
1492892067,924087,104
1492892067,926040,105
1492892067,977984,106
1492892067,980848,107
1492892067,983374,108
1492892068,50234,110
1492892068,52224,111
1492892068,88158,112
1492892068,92187,113
1492892068,96109,114
1492892068,143885,115
1492892068,147460,116
1492892068,150156,117
1492892068,247850,119
1492892068,251200,120
1492892068,253490,121
1492892068,255562,122
1492892068,306651,123
1492892068,310312,124
1492892068,313394,125
1492892068,361580,126
1492892068,414002,128
1492892068,416149,129
1492892068,418715,130
1492892068,469630,131
1492892068,472053,132
1492892068,474902,133
1492892068,524452,134
1492892068,526642,135
1492892068,579100,137
1492892068,581246,138
1492892068,583715,139
1492892068,634896,140
1492892068,638324,141
1492892068,688133,142
1492892068,692122,143
1492892068,695766,144
1492892068,760676,146
1492892068,762661,147
1492892068,798167,148
1492892068,801715,149
1492892068,804540,150
1492892068,853177,151
1492892068,856769,152
1492892068,859800,153
1492892068,956858,155
1492892068,961098,156
1492892068,963281,157
1492892068,965449,158
1492892069,16217,159
1492892069,19041,160
1492892069,21454,161
1492892069,70830,162
1492892069,123315,164
1492892069,125958,165
1492892069,128302,166
1492892069,179630,167
1492892069,182456,168
1492892069,185033,169
1492892069,234820,170
1492892069,238428,171
1492892069,289312,173
1492892069,291354,174
1492892069,293315,175
1492892069,345135,176
1492892069,348580,177
1492892069,398061,178
1492892069,401320,179
1492892069,404108,180
1492892069,470819,182
1492892069,474492,183
1492892069,508381,184
1492892069,512124,185
1492892069,515075,186
1492892069,563113,187
1492892069,566333,188
1492892069,569077,189
1492892069,663263,191
1492892069,671375,192
1492892069,675194,193
1492892069,678064,194
1492892069,726251,195
1492892069,729320,196
1492892069,732022,197
1492892069,780953,198
1492892069,830155,200
1492892069,835966,201
1492892069,838881,202
1492892069,889907,203
1492892069,894275,204
1492892069,897701,205
1492892069,944675,206
1492892069,947538,207
1492892069,999519,209
1492892070,2450,210
1492892070,4915,211
1492892070,54879,212
1492892070,58324,213
1492892070,108194,214
1492892070,111762,215
1492892070,114712,216
1492892070,180531,218
1492892070,182538,219
1492892070,217667,220
1492892070,220061,221
1492892070,222761,222
1492892070,272474,223
1492892070,275657,224
1492892070,277663,225
1492892070,375136,227
1492892070,381179,228
1492892070,383215,229
1492892070,385222,230
1492892070,436459,231
1492892070,440194,232
1492892070,443525,233
1492892070,491563,234
1492892070,544293,236
1492892070,546627,237
1492892070,548630,238
1492892070,599788,239
1492892070,603300,240
1492892070,606289,241
1492892070,654851,242
1492892070,658793,243
1492892070,709994,245
1492892070,712016,246
1492892070,713979,247
1492892070,764493,248
1492892070,767413,249
1492892070,817862,250
1492892070,820320,251
1492892070,823135,252
1492892070,888998,254
1492892070,891089,255
1492892070,928069,256
1492892070,931715,257
1492892070,934573,258
1492892070,983123,259
1492892070,986569,260
1492892070,989413,261
1492892071,85364,263
1492892071,91185,264
1492892071,94137,265
1492892071,96813,266
1492892071,146894,267
1492892071,149987,268
1492892071,152645,269
1492892071,201284,270
1492892071,251779,272
1492892071,255917,273
1492892071,257939,274
1492892071,309962,275
1492892071,313638,276
1492892071,316574,277
1492892071,364524,278
1492892071,367432,279
1492892071,419083,281
1492892071,421723,282
1492892071,423832,283
1492892071,474034,284
1492892071,476355,285
1492892071,528018,286
1492892071,531332,287
1492892071,534108,288
1492892071,603152,290
1492892071,605791,291
1492892071,638086,292
1492892071,641708,293
1492892071,644591,294
1492892071,693757,295
1492892071,697180,296
1492892071,699971,297
1492892071,801326,299
1492892071,803685,300
1492892071,805788,301
1492892071,807885,302
1492892071,856480,303
1492892071,860333,304
1492892071,863273,305
1492892071,911501,306
1492892071,961523,308
1492892071,965715,309
1492892071,968019,310
1492892072,19504,311
1492892072,22424,312
1492892072,24595,313
1492892072,74457,314
1492892072,76451,315
1492892072,129278,317
1492892072,131564,318
1492892072,133798,319
1492892072,184828,320
1492892072,188225,321
1492892072,238073,322
1492892072,241994,323
1492892072,246339,324
1492892072,311771,326
1492892072,313750,327
1492892072,348085,328
1492892072,351670,329
1492892072,354500,330
1492892072,403145,331
1492892072,406530,332
1492892072,409452,333
1492892072,509455,335
1492892072,511643,336
1492892072,513800,337
1492892072,515990,338
1492892072,566011,339
1492892072,568631,340
1492892072,571437,341
1492892072,621171,342
1492892072,667773,344
1492892072,675713,345
1492892072,677989,346
1492892072,729670,347
1492892072,732871,348
1492892072,735677,349
1492892072,784193,350
1492892072,786211,351
1492892072,839614,353
1492892072,842812,354
1492892072,846185,355
1492892072,895770,356
1492892072,899133,357
1492892072,947967,358
1492892072,951752,359
1492892072,954764,360
1492892073,21513,362
1492892073,23716,363
1492892073,58149,364
1492892073,61900,365
1492892073,64907,366
1492892073,113009,367
1492892073,116038,368
1492892073,118785,369
1492892073,216373,371
1492892073,221540,372
1492892073,224738,373
1492892073,227548,374
1492892073,275824,375
1492892073,277989,376
1492892073,280110,377
1492892073,330864,378
1492892073,382046,380
1492892073,385458,381
1492892073,387442,382
1492892073,439460,383
1492892073,442680,384
1492892073,445277,385
1492892073,494616,386
1492892073,497767,387
1492892073,549458,389
1492892073,552403,390
1492892073,554929,391
1492892073,604789,392
1492892073,608479,393
1492892073,658041,394
1492892073,661510,395
1492892073,664410,396
1492892073,731349,398
1492892073,733324,399
1492892073,767587,400
1492892073,770124,401
1492892073,772922,402
1492892073,822313,403
1492892073,824410,404
1492892073,827705,405
1492892073,924274,407
1492892073,931538,408
1492892073,935248,409
1492892073,938188,410
1492892073,986266,411
1492892073,989430,412
1492892073,992293,413
1492892074,41607,414
1492892074,45996,415
1492892074,48989,416
1492892074,96507,417
1492892074,99331,418
1492892074,149474,419
1492892074,152324,420
1492892074,154883,421
1492892074,204888,422
1492892074,208625,423
1492892074,211580,424
1492892074,259783,425
1492892074,263875,426
1492892074,266881,427
1492892074,314533,428
1492892074,317579,429
1492892074,367802,430
1492892074,370097,431
1492892074,372982,432
1492892074,422844,433
1492892074,425039,434
1492892074,427275,435
1492892074,477578,436
1492892074,480354,437
1492892074,482858,438
1492892074,532953,439
1492892074,536143,440
1492892074,538863,441
1492892074,589570,442
1492892074,592438,443
1492892074,641335,444
1492892074,645158,445
1492892074,648075,446
1492892074,696416,447
1492892074,699879,448
1492892074,702680,449
1492892074,750856,450
1492892074,753489,451
1492892074,755994,452
1492892074,805827,453
1492892074,808539,454
1492892074,859682,455
1492892074,863082,456
1492892074,865957,457
1492892074,914402,458
1492892074,917314,459
1492892074,919905,460
1492892074,969128,461
1492892074,972128,462
1492892074,974273,463
1492892075,23900,464
1492892075,27080,465
1492892075,77935,466
1492892075,81460,467
1492892075,84315,468
1492892075,133192,469
1492892075,136823,470
1492892075,139768,471
1492892075,188025,472
1492892075,191748,473
1492892075,194576,474
1492892075,243384,475
1492892075,247174,476
1492892075,249733,477
1492892075,299586,478
1492892075,302367,479
1492892075,351392,480
1492892075,355003,481
1492892075,358059,482
1492892075,406444,483
1492892075,410253,484
1492892075,413151,485
1492892075,461432,486
1492892075,465087,487
1492892075,467986,488
1492892075,515596,489
1492892075,517756,490
1492892075,569413,491
1492892075,571803,492
1492892075,574648,493
1492892075,624334,494
1492892075,627024,495
1492892075,629477,496
1492892075,679169,497
1492892075,681806,498
1492892075,684147,499
1492892075,734706,500
1492892075,738142,501
1492892075,788049,502
1492892075,792045,503
1492892075,795520,504
1492892075,843028,505
1492892075,846630,506
1492892075,849700,507
1492892075,897832,508
1492892075,901435,509
1492892075,904274,510
1492892075,953041,511
1492892075,956512,512
1492892075,959336,513
1492892076,9728,514
1492892076,12753,515
1492892076,61218,516
1492892076,64610,517
1492892076,67520,518
1492892076,115842,519
1492892076,118282,520
1492892076,120395,521
1492892076,170519,522
1492892076,173364,523
1492892076,175644,524
1492892076,225412,525
1492892076,227680,526
1492892076,279189,527
1492892076,281226,528
1492892076,283247,529
1492892076,334522,530
1492892076,338013,531
1492892076,340970,532
1492892076,389695,533
1492892076,393286,534
1492892076,396129,535
1492892076,444681,536
1492892076,448192,537
1492892076,497824,538
1492892076,500746,539
1492892076,503353,540
1492892076,553096,541
1492892076,556717,542
1492892076,559652,543
1492892076,608016,544
1492892076,611605,545
1492892076,614529,546
1492892076,662495,547
1492892076,665096,548
1492892076,716139,549
1492892076,718711,550
1492892076,721570,551
1492892076,770916,552
1492892076,773811,553
1492892076,775988,554
1492892076,826074,555
1492892076,828805,556
1492892076,831145,557
1492892076,880967,558
1492892076,883693,559
1492892076,886148,560
1492892076,936389,561
1492892076,939820,562
1492892076,989566,563
1492892076,993680,564
1492892076,997250,565
1492892077,44349,566
1492892077,47254,567
1492892077,49761,568
1492892077,99631,569
1492892077,103136,570
1492892077,105938,571
1492892077,154782,572
1492892077,158548,573
1492892077,208147,574
1492892077,211861,575
1492892077,214938,576
1492892077,262877,577
1492892077,266142,578
1492892077,268943,579
1492892077,317490,580
1492892077,319920,581
1492892077,322647,582
1492892077,372810,583
1492892077,374911,584
1492892077,426130,585
1492892077,428223,586
1492892077,430180,587
1492892077,481187,588
1492892077,484396,589
1492892077,487180,590
